,stock_number,sharpe_ratio,total_return
1405,6510,3.5086664715434996,1.7583141412506926
1406,6512,1.682707298314852,0.7088269713851599
1407,6514,3.133045344712009,2.112323782358157
1408,6515,0.2884394650764944,0.014392021166024734
1409,6516,-0.2695165285063728,-0.07776659207216426
1410,6523,3.6050015562917648,1.5062417684144782
1411,6525,1.5554991657209354,0.2903504771644134
1412,6527,2.9058227598253388,1.070963207405103
1413,6530,2.2297113679993106,0.8442576067315193
1414,6531,-0.07825130644580125,-0.147376238942622
1415,6532,3.4979575916726504,1.6060623692193718
1416,6533,2.7065981811093343,1.6932379628508658
1417,6535,0.9504284509090075,0.22354048038190769
1418,6538,1.7457709409474385,0.4965863731822779
1419,6541,3.6370461523381836,2.4404543592720147
1420,6542,0.14354098479426516,-0.03515061150206847
1421,6547,1.7019334274585345,0.9719440236850554
1422,6548,2.519954770833317,2.1850185702799827
1423,6552,1.0506002708995823,0.18812247451173703
1424,6556,0.4171806664796139,0.05734449690615207
1425,6558,-0.506867049264102,-0.11313638518376337
1426,6560,-0.6004410721886926,-0.30480966851253766
1427,6561,1.1148471416102907,0.15185046244948097
1428,6568,3.2824046571552805,2.9074916985813037
1429,6569,-0.46229989753391476,-0.0859995461469751
1430,6570,3.400335907798249,1.4913068226166544
1431,6573,2.299997069461504,0.91821770574245
1432,6574,0.4380282272032049,0.06553776385359726
1433,6576,2.2885297929151074,0.7971935756367592
1434,6577,1.5958523833079188,0.16013902718409426
1435,6578,1.405471840790204,0.5774012700295953
1436,6579,3.3869311642954267,0.9184995554109782
1437,6581,3.1254092712768653,1.0822042288986842
1438,6582,0.7062366373052029,0.16417895673391059
1439,6588,-1.4575153935030403,-0.40445777772160413
1440,6589,2.420409260769323,1.1311784937017628
1441,6590,0.7874520642785509,0.11933114838067027
1442,6591,3.4170962561866687,1.2377577541184732
1443,6592,1.2103541315332187,0.18464017890863757
1444,6593,1.9990007211120175,0.8928354177842714
1445,6596,2.065001695739949,0.41686292944237635
1446,6598,0.9583458587393076,0.29011561153497895
1447,6603,4.922937158339194,2.3026459894177833
1448,6605,1.5432707894551416,0.34178699303833554
1449,6609,3.039561031476961,1.1161282900664817
1450,6612,1.5739421609355524,0.5639633492476392
1451,6613,1.753064999252702,0.9046853971939406
1452,6615,-0.3463115367118406,-0.06573629118247026
1453,6616,0.4682161866721897,0.07217588818942006
1454,6624,0.9709507484304397,0.13884795938597505
1455,6625,2.0411653497538036,0.6180202700957363
1456,6629,-0.011047163760554875,-0.04638480783654572
1457,6640,1.155712798804664,0.2371124594796774
1458,6641,-0.22416097110257324,-0.036144497689561204
1459,6642,0.3910444643784362,0.05203278350656916
1460,6643,3.0919024564293376,2.0267166061996846
1461,6649,3.073572961565047,1.8976713825462548
